146,1624949.72,4754113.21
146,1624937.53,4754118.31
146,1624950.99,4754150.52
146,1624963.18,4754145.42
146,1624949.72,4754113.21
151,1624789.05,4754076.22
151,1624793.32,4754087.07
151,1624826.23,4754074.05
151,1624832.74,4754071.68
151,1624828.07,4754060.88
151,1624789.05,4754076.22
153,1625383.18,4754182.12
153,1625404.32,4754191.58
153,1625410.45,4754177.88
153,1625389.38,4754168.44
153,1625383.18,4754182.12
157,1625266.03,4754265.86
157,1625277.56,4754261.24
157,1625279.43,4754260.49
157,1625277.31,4754255.21
157,1625273.65,4754246.07
157,1625264.41,4754223.03
157,1625279.5,4754216.98
157,1625269.57,4754192.21
157,1625253.69,4754198.58
157,1625223.56,4754123.43
157,1625212.99,4754127.67
157,1625201.77,4754132.17
157,1625187.2,4754095.86
157,1625177.75,4754099.65
157,1625212.55,4754189.95
157,1625246.18,4754273.82
157,1625256.67,4754269.61
157,1625266.03,4754265.86
158,1625132.88,4754231.09
158,1625137.45,4754242.5
158,1625165.14,4754231.4
158,1625160.7,4754220.57
158,1625132.88,4754231.09
160,1625822.11,4754602.16
160,1625810.15,4754600.04
160,1625798.36,4754667.4
160,1625810.32,4754669.5
160,1625822.11,4754602.16
162,1625012.15,4754204.21
162,1625039.76,4754273.37
162,1625053.95,4754268.48
162,1625034.31,4754220.11
162,1625027.41,4754203.12
162,1625032.74,4754193.41
162,1625039.47,4754191.26
162,1625027.93,4754162.24
162,1625021.0,4754164.81
162,1625009.08,4754160.7
162,1624988.76,4754112.64
162,1624977.5,4754117.34
162,1624985.96,4754138.63
162,1624999.73,4754173.28
162,1625006.04,4754170.77
162,1625018.6,4754175.76
162,1625022.9,4754187.7
162,1625016.93,4754198.86
162,1625010.72,4754200.65
162,1625012.15,4754204.21
163,1625076.88,4754091.9
163,1625100.56,4754081.52
163,1625105.15,4754089.96
163,1625130.17,4754080.14
163,1625121.14,4754057.63
163,1625102.03,4754009.98
163,1625089.15,4754015.14
163,1625078.29,4754019.5
163,1625068.41,4754023.46
163,1625056.01,4754028.44
163,1625040.92,4754034.49
163,1625065.74,4754096.36
163,1625076.88,4754091.9
170,1625468.64,4754601.4
170,1625464.81,4754581.81
170,1625450.87,4754584.53
170,1625448.83,4754574.04
170,1625438.33,4754575.94
170,1625440.96,4754590.52
170,1625449.59,4754588.96
170,1625451.08,4754598.8
170,1625455.59,4754597.92
170,1625455.13,4754595.59
170,1625463.09,4754594.04
170,1625464.68,4754602.17
170,1625468.64,4754601.4
184,1625535.03,4754692.58
184,1625515.84,4754694.88
184,1625517.7,4754710.35
184,1625536.88,4754708.06
184,1625535.03,4754692.58
189,1625948.54,4755188.58
189,1625944.03,4755211.82
189,1626037.66,4755230.02
189,1626038.8,4755224.16
189,1626040.02,4755217.89
189,1626040.7,4755214.42
189,1626025.14,4755211.39
189,1626026.62,4755203.76
189,1625958.08,4755190.43
189,1625948.54,4755188.58
191,1626088.36,4755223.53
191,1626087.96,4755226.13
191,1626086.36,4755236.4
191,1626094.41,4755237.65
191,1626096.41,4755224.77
191,1626092.63,4755224.19
191,1626088.36,4755223.53
194,1625183.24,4754610.94
194,1625226.45,4754717.87
194,1625247.44,4754709.39
194,1625204.22,4754602.45
194,1625183.24,4754610.94
196,1625220.36,4754447.12
196,1625270.74,4754426.73
196,1625266.04,4754415.01
196,1625278.53,4754410.0
196,1625265.93,4754378.58
196,1625272.52,4754375.94
196,1625255.86,4754334.39
196,1625213.72,4754351.48
196,1625175.51,4754257.25
196,1625148.56,4754268.06
196,1625220.36,4754447.12
197,1624863.65,4754148.04
197,1624841.33,4754156.8
197,1624845.49,4754167.39
197,1624867.8,4754158.64
197,1624863.65,4754148.04
199,1624741.09,4754315.37
199,1624795.5,4754447.91
199,1624820.62,4754437.6
199,1624788.96,4754360.48
199,1624766.2,4754305.03
199,1624759.76,4754307.68
199,1624741.09,4754315.37
201,1626242.54,4755255.84
201,1626235.61,4755258.49
201,1626240.54,4755268.71
201,1626243.06,4755267.5
201,1626244.39,4755266.85
201,1626244.58,4755259.6
201,1626242.54,4755255.84
228,1625175.51,4754257.25
228,1625213.72,4754351.48
228,1625255.86,4754334.39
228,1625199.96,4754195.0
228,1625165.32,4754104.63
228,1625151.99,4754071.39
228,1625137.96,4754077.02
228,1625130.17,4754080.14
228,1625105.15,4754089.96
228,1625100.56,4754081.52
228,1625076.88,4754091.9
228,1625112.99,4754181.93
228,1625117.18,4754191.94
228,1625132.88,4754231.09
228,1625160.7,4754220.57
228,1625165.14,4754231.4
228,1625168.72,4754240.34
228,1625171.77,4754247.93
228,1625175.51,4754257.25
229,1625799.63,4755918.63
229,1625800.52,4755923.8
229,1625837.2,4755917.44
229,1625836.3,4755912.28
229,1625799.63,4755918.63
239,1625879.17,4755918.11
239,1625906.51,4755883.63
239,1625906.73,4755882.27
239,1625906.09,4755880.55
239,1625886.25,4755863.96
239,1625885.0,4755863.83
239,1625883.83,4755863.9
239,1625855.48,4755899.14
239,1625855.0,4755900.78
239,1625855.49,4755902.58
239,1625875.1,4755918.48
239,1625876.77,4755918.79
239,1625879.17,4755918.11
254,1625578.86,4754555.61
254,1625578.36,4754555.61
254,1625577.86,4754555.63
254,1625577.36,4754555.66
254,1625576.86,4754555.7
254,1625576.36,4754555.75
254,1625575.87,4754555.82
254,1625575.37,4754555.91
254,1625574.88,4754556.0
254,1625574.4,4754556.11
254,1625573.91,4754556.23
254,1625573.43,4754556.37
254,1625572.95,4754556.52
254,1625572.48,4754556.68
254,1625572.01,4754556.86
254,1625571.55,4754557.05
254,1625571.09,4754557.25
254,1625570.64,4754557.46
254,1625570.19,4754557.69
254,1625569.75,4754557.92
254,1625569.32,4754558.17
254,1625568.89,4754558.44
254,1625568.47,4754558.71
254,1625568.06,4754558.99
254,1625567.66,4754559.29
254,1625567.27,4754559.6
254,1625566.88,4754559.91
254,1625566.5,4754560.24
254,1625566.13,4754560.58
254,1625565.78,4754560.93
254,1625565.43,4754561.29
254,1625565.09,4754561.65
254,1625564.76,4754562.03
254,1625564.44,4754562.42
254,1625564.13,4754562.81
254,1625563.83,4754563.21
254,1625563.55,4754563.62
254,1625563.27,4754564.04
254,1625563.01,4754564.47
254,1625562.76,4754564.9
254,1625562.52,4754565.34
254,1625562.3,4754565.78
254,1625562.08,4754566.23
254,1625561.88,4754566.69
254,1625561.69,4754567.15
254,1625561.51,4754567.62
254,1625561.35,4754568.09
254,1625561.2,4754568.57
254,1625561.06,4754569.05
254,1625560.94,4754569.54
254,1625560.82,4754570.02
254,1625560.73,4754570.51
254,1625560.64,4754571.01
254,1625560.57,4754571.5
254,1625560.52,4754572.0
254,1625560.47,4754572.5
254,1625560.44,4754573.0
254,1625560.43,4754573.5
254,1625560.43,4754574.0
254,1625560.44,4754574.5
254,1625560.46,4754575.0
254,1625560.5,4754575.49
254,1625560.55,4754575.99
254,1625560.62,4754576.49
254,1625560.7,4754576.98
254,1625560.79,4754577.47
254,1625560.9,4754577.96
254,1625561.02,4754578.44
254,1625561.15,4754578.93
254,1625561.3,4754579.4
254,1625561.46,4754579.88
254,1625561.63,4754580.35
254,1625561.82,4754580.81
254,1625562.02,4754581.27
254,1625562.23,4754581.72
254,1625562.44,4754582.17
254,1625562.69,4754582.61
254,1625562.93,4754583.05
254,1625563.19,4754583.48
254,1625563.46,4754583.9
254,1625563.74,4754584.31
254,1625564.04,4754584.71
254,1625564.34,4754585.11
254,1625564.66,4754585.5
254,1625564.98,4754585.88
254,1625565.32,4754586.25
254,1625565.67,4754586.61
254,1625566.02,4754586.96
254,1625566.39,4754587.3
254,1625566.76,4754587.63
254,1625567.14,4754587.95
254,1625567.54,4754588.26
254,1625567.94,4754588.56
254,1625568.35,4754588.85
254,1625568.76,4754589.13
254,1625569.19,4754589.39
254,1625569.62,4754589.65
254,1625570.05,4754589.89
254,1625570.5,4754590.12
254,1625570.95,4754590.33
254,1625571.41,4754590.54
254,1625571.87,4754590.73
254,1625572.33,4754590.91
254,1625572.81,4754591.08
254,1625573.28,4754591.23
254,1625573.76,4754591.37
254,1625574.24,4754591.5
254,1625574.73,4754591.61
254,1625575.22,4754591.71
254,1625575.71,4754591.8
254,1625576.21,4754591.87
254,1625576.7,4754591.93
254,1625577.2,4754591.98
254,1625577.7,4754592.01
254,1625578.2,4754592.03
254,1625578.64,4754592.04
254,1625579.14,4754592.03
254,1625579.64,4754592.01
254,1625580.14,4754591.98
254,1625580.63,4754591.93
254,1625581.13,4754591.87
254,1625581.62,4754591.79
254,1625582.12,4754591.7
254,1625582.61,4754591.6
254,1625583.09,4754591.48
254,1625583.57,4754591.35
254,1625584.05,4754591.21
254,1625584.53,4754591.06
254,1625585.0,4754590.89
254,1625585.47,4754590.71
254,1625585.93,4754590.51
254,1625586.38,4754590.31
254,1625586.83,4754590.09
254,1625587.28,4754589.86
254,1625587.71,4754589.62
254,1625588.14,4754589.36
254,1625588.57,4754589.09
254,1625588.98,4754588.81
254,1625589.39,4754588.53
254,1625589.79,4754588.22
254,1625590.18,4754587.91
254,1625590.56,4754587.59
254,1625590.93,4754587.26
254,1625591.3,4754586.92
254,1625591.65,4754586.56
254,1625592.0,4754586.2
254,1625592.33,4754585.83
254,1625592.66,4754585.45
254,1625592.97,4754585.06
254,1625593.27,4754584.66
254,1625593.57,4754584.26
254,1625593.85,4754583.84
254,1625594.12,4754583.42
254,1625594.37,4754582.99
254,1625594.62,4754582.56
254,1625594.85,4754582.12
254,1625595.07,4754581.67
254,1625595.28,4754581.21
254,1625595.48,4754580.75
254,1625595.66,4754580.29
254,1625595.84,4754579.82
254,1625595.99,4754579.34
254,1625596.14,4754578.87
254,1625596.27,4754578.38
254,1625596.39,4754577.9
254,1625596.49,4754577.41
254,1625596.59,4754576.92
254,1625596.66,4754576.42
254,1625596.73,4754575.93
254,1625596.78,4754575.43
254,1625596.82,4754574.93
254,1625596.84,4754574.43
254,1625596.85,4754573.93
254,1625596.85,4754573.43
254,1625596.83,4754572.93
254,1625596.8,4754572.43
254,1625596.75,4754571.94
254,1625596.69,4754571.44
254,1625596.62,4754570.95
254,1625596.54,4754570.45
254,1625596.44,4754569.96
254,1625596.32,4754569.48
254,1625596.2,4754568.99
254,1625596.06,4754568.51
254,1625595.91,4754568.04
254,1625595.74,4754567.56
254,1625595.56,4754567.1
254,1625595.37,4754566.63
254,1625595.17,4754566.18
254,1625594.95,4754565.73
254,1625594.72,4754565.28
254,1625594.48,4754564.84
254,1625594.23,4754564.41
254,1625593.97,4754563.99
254,1625593.69,4754563.57
254,1625593.4,4754563.16
254,1625593.11,4754562.76
254,1625592.8,4754562.37
254,1625592.48,4754561.98
254,1625592.15,4754561.61
254,1625591.81,4754561.24
254,1625591.46,4754560.88
254,1625591.1,4754560.54
254,1625590.73,4754560.2
254,1625590.35,4754559.87
254,1625589.96,4754559.56
254,1625589.56,4754559.25
254,1625589.16,4754558.96
254,1625588.75,4754558.67
254,1625588.33,4754558.4
254,1625587.9,4754558.14
254,1625587.47,4754557.89
254,1625587.03,4754557.66
254,1625586.58,4754557.43
254,1625586.13,4754557.22
254,1625585.67,4754557.02
254,1625585.2,4754556.84
254,1625584.74,4754556.66
254,1625584.26,4754556.5
254,1625583.78,4754556.35
254,1625583.3,4754556.22
254,1625582.82,4754556.1
254,1625582.33,4754555.99
254,1625581.84,4754555.89
254,1625581.35,4754555.81
254,1625580.85,4754555.75
254,1625580.35,4754555.69
254,1625579.85,4754555.65
254,1625579.36,4754555.62
254,1625578.86,4754555.61
256,1626090.56,4755522.39
256,1626090.06,4755522.39
256,1626089.56,4755522.44
256,1626089.07,4755522.54
256,1626088.6,4755522.69
256,1626088.13,4755522.88
256,1626087.69,4755523.12
256,1626087.28,4755523.39
256,1626086.89,4755523.71
256,1626086.53,4755524.06
256,1626086.21,4755524.44
256,1626085.93,4755524.86
256,1626085.69,4755525.29
256,1626085.5,4755525.75
256,1626085.35,4755526.23
256,1626085.24,4755526.72
256,1626085.19,4755527.22
256,1626085.18,4755527.72
256,1626085.22,4755528.21
256,1626085.31,4755528.71
256,1626085.44,4755529.19
256,1626085.62,4755529.65
256,1626085.85,4755530.1
256,1626086.12,4755530.52
256,1626086.42,4755530.92
256,1626086.77,4755531.28
256,1626087.14,4755531.61
256,1626087.55,4755531.9
256,1626087.98,4755532.15
256,1626088.44,4755532.35
256,1626088.91,4755532.51
256,1626089.4,4755532.63
256,1626089.89,4755532.69
256,1626090.34,4755532.71
256,1626090.84,4755532.69
256,1626091.33,4755532.62
256,1626091.82,4755532.5
256,1626092.29,4755532.33
256,1626092.74,4755532.12
256,1626093.17,4755531.87
256,1626093.58,4755531.57
256,1626093.95,4755531.24
256,1626094.29,4755530.87
256,1626094.59,4755530.48
256,1626094.86,4755530.05
256,1626095.08,4755529.6
256,1626095.25,4755529.14
256,1626095.38,4755528.65
256,1626095.47,4755528.16
256,1626095.5,4755527.66
256,1626095.49,4755527.16
256,1626095.43,4755526.67
256,1626095.32,4755526.18
256,1626095.16,4755525.7
256,1626094.96,4755525.25
256,1626094.71,4755524.81
256,1626094.43,4755524.4
256,1626094.11,4755524.02
256,1626093.75,4755523.67
256,1626093.36,4755523.36
256,1626092.94,4755523.09
256,1626092.49,4755522.86
256,1626092.03,4755522.67
256,1626091.55,4755522.53
256,1626091.06,4755522.44
256,1626090.56,4755522.39
263,1625523.76,4754884.15
263,1625523.26,4754884.15
263,1625522.76,4754884.17
263,1625522.26,4754884.21
263,1625521.76,4754884.27
263,1625521.27,4754884.35
263,1625520.78,4754884.44
263,1625520.29,4754884.55
263,1625519.81,4754884.68
263,1625519.33,4754884.83
263,1625518.86,4754884.99
263,1625518.39,4754885.17
263,1625517.93,4754885.37
263,1625517.48,4754885.59
263,1625517.04,4754885.82
263,1625516.6,4754886.07
263,1625516.18,4754886.33
263,1625515.76,4754886.61
263,1625515.36,4754886.9
263,1625514.96,4754887.21
263,1625514.58,4754887.53
263,1625514.21,4754887.86
263,1625513.85,4754888.21
263,1625513.51,4754888.57
263,1625513.17,4754888.95
263,1625512.86,4754889.33
263,1625512.55,4754889.73
263,1625512.26,4754890.14
263,1625511.99,4754890.56
263,1625511.73,4754890.98
263,1625511.49,4754891.42
263,1625511.26,4754891.87
263,1625511.05,4754892.32
263,1625510.85,4754892.78
263,1625510.68,4754893.25
263,1625510.52,4754893.72
263,1625510.37,4754894.2
263,1625510.25,4754894.68
263,1625510.14,4754895.17
263,1625510.05,4754895.66
263,1625509.98,4754896.16
263,1625509.92,4754896.66
263,1625509.89,4754897.15
263,1625509.87,4754897.65
263,1625509.87,4754898.15
263,1625509.89,4754898.65
263,1625509.93,4754899.15
263,1625509.98,4754899.65
263,1625510.06,4754900.14
263,1625510.15,4754900.64
263,1625510.26,4754901.12
263,1625510.38,4754901.61
263,1625510.53,4754902.09
263,1625510.69,4754902.56
263,1625510.87,4754903.03
263,1625511.07,4754903.49
263,1625511.28,4754903.94
263,1625511.51,4754904.38
263,1625511.75,4754904.82
263,1625512.01,4754905.25
263,1625512.29,4754905.66
263,1625512.58,4754906.07
263,1625512.88,4754906.47
263,1625513.2,4754906.85
263,1625513.54,4754907.22
263,1625513.88,4754907.58
263,1625514.24,4754907.93
263,1625514.61,4754908.26
263,1625515.0,4754908.59
263,1625515.39,4754908.89
263,1625515.8,4754909.18
263,1625516.21,4754909.46
263,1625516.64,4754909.72
263,1625517.08,4754909.97
263,1625517.52,4754910.2
263,1625517.97,4754910.41
263,1625518.43,4754910.61
263,1625518.9,4754910.79
263,1625519.37,4754910.95
263,1625519.85,4754911.09
263,1625520.33,4754911.22
263,1625520.82,4754911.33
263,1625521.31,4754911.42
263,1625521.81,4754911.5
263,1625522.3,4754911.56
263,1625522.8,4754911.59
263,1625523.3,4754911.61
263,1625523.61,4754911.62
263,1625524.11,4754911.61
263,1625524.6,4754911.58
263,1625525.1,4754911.54
263,1625525.6,4754911.47
263,1625526.09,4754911.39
263,1625526.58,4754911.29
263,1625527.07,4754911.17
263,1625527.55,4754911.04
263,1625528.03,4754910.89
263,1625528.5,4754910.72
263,1625528.96,4754910.53
263,1625529.42,4754910.33
263,1625529.87,4754910.11
263,1625530.31,4754909.87
263,1625530.74,4754909.62
263,1625531.16,4754909.35
263,1625531.57,4754909.07
263,1625531.98,4754908.77
263,1625532.37,4754908.46
263,1625532.75,4754908.14
263,1625533.11,4754907.8
263,1625533.47,4754907.44
263,1625533.81,4754907.08
263,1625534.14,4754906.7
263,1625534.45,4754906.31
263,1625534.75,4754905.91
263,1625535.03,4754905.5
263,1625535.3,4754905.08
263,1625535.56,4754904.65
263,1625535.8,4754904.21
263,1625536.02,4754903.76
263,1625536.23,4754903.31
263,1625536.41,4754902.84
263,1625536.59,4754902.37
263,1625536.74,4754901.9
263,1625536.88,4754901.42
263,1625537.0,4754900.93
263,1625537.1,4754900.44
263,1625537.18,4754899.95
263,1625537.25,4754899.45
263,1625537.3,4754898.96
263,1625537.33,4754898.46
263,1625537.34,4754897.96
263,1625537.33,4754897.46
263,1625537.31,4754896.96
263,1625537.27,4754896.46
263,1625537.21,4754895.96
263,1625537.13,4754895.47
263,1625537.03,4754894.98
263,1625536.92,4754894.49
263,1625536.78,4754894.01
263,1625536.64,4754893.53
263,1625536.47,4754893.06
263,1625536.28,4754892.6
263,1625536.08,4754892.14
263,1625535.87,4754891.69
263,1625535.63,4754891.25
263,1625535.38,4754890.81
263,1625535.12,4754890.39
263,1625534.84,4754889.98
263,1625534.54,4754889.57
263,1625534.23,4754889.18
263,1625533.91,4754888.8
263,1625533.57,4754888.43
263,1625533.22,4754888.07
263,1625532.86,4754887.73
263,1625532.48,4754887.4
263,1625532.1,4754887.08
263,1625531.7,4754886.78
263,1625531.29,4754886.49
263,1625530.87,4754886.22
263,1625530.44,4754885.97
263,1625530.0,4754885.73
263,1625529.55,4754885.5
263,1625529.1,4754885.29
263,1625528.64,4754885.1
263,1625528.17,4754884.93
263,1625527.69,4754884.77
263,1625527.21,4754884.63
263,1625526.73,4754884.51
263,1625526.24,4754884.4
263,1625525.75,4754884.31
263,1625525.25,4754884.25
263,1625524.76,4754884.19
263,1625524.26,4754884.16
263,1625523.76,4754884.15
266,1626075.08,4755513.09
266,1626074.58,4755513.12
266,1626074.09,4755513.2
266,1626073.61,4755513.33
266,1626073.14,4755513.5
266,1626072.69,4755513.73
266,1626072.27,4755513.99
266,1626071.88,4755514.3
266,1626071.52,4755514.65
266,1626071.19,4755515.03
266,1626070.91,4755515.44
266,1626070.67,4755515.88
266,1626070.48,4755516.34
266,1626070.33,4755516.82
266,1626070.23,4755517.31
266,1626070.19,4755517.81
266,1626070.19,4755518.31
266,1626070.24,4755518.8
266,1626070.35,4755519.29
266,1626070.5,4755519.77
266,1626070.7,4755520.22
266,1626070.95,4755520.66
266,1626071.24,4755521.07
266,1626071.57,4755521.44
266,1626071.93,4755521.78
266,1626072.33,4755522.09
266,1626072.76,4755522.35
266,1626073.21,4755522.56
266,1626073.68,4755522.73
266,1626074.16,4755522.85
266,1626074.66,4755522.92
266,1626075.11,4755522.94
266,1626075.61,4755522.92
266,1626076.1,4755522.84
266,1626076.58,4755522.72
266,1626077.05,4755522.54
266,1626077.5,4755522.32
266,1626077.92,4755522.06
266,1626078.32,4755521.75
266,1626078.68,4755521.41
266,1626079.01,4755521.03
266,1626079.29,4755520.62
266,1626079.53,4755520.18
266,1626079.73,4755519.72
266,1626079.88,4755519.24
266,1626079.98,4755518.75
266,1626080.03,4755518.26
266,1626080.03,4755517.76
266,1626079.97,4755517.26
266,1626079.87,4755516.77
266,1626079.72,4755516.29
266,1626079.52,4755515.83
266,1626079.28,4755515.4
266,1626078.99,4755514.99
266,1626078.66,4755514.61
266,1626078.3,4755514.27
266,1626077.9,4755513.96
266,1626077.48,4755513.7
266,1626077.03,4755513.48
266,1626076.56,4755513.31
266,1626076.08,4755513.19
266,1626075.58,4755513.12
266,1626075.08,4755513.09
267,1626104.6,4755531.11
267,1626104.1,4755531.13
267,1626103.61,4755531.19
267,1626103.12,4755531.31
267,1626102.65,4755531.47
267,1626102.19,4755531.68
267,1626101.76,4755531.93
267,1626101.36,4755532.22
267,1626100.98,4755532.55
267,1626100.64,4755532.92
267,1626100.34,4755533.31
267,1626100.07,4755533.74
267,1626099.85,4755534.19
267,1626099.68,4755534.65
267,1626099.55,4755535.14
267,1626099.46,4755535.63
267,1626099.43,4755536.13
267,1626099.45,4755536.63
267,1626099.51,4755537.12
267,1626099.62,4755537.61
267,1626099.78,4755538.08
267,1626099.99,4755538.54
267,1626100.24,4755538.97
267,1626100.52,4755539.38
267,1626100.85,4755539.76
267,1626101.22,4755540.1
267,1626101.61,4755540.41
267,1626102.03,4755540.67
267,1626102.48,4755540.9
267,1626102.95,4755541.08
267,1626103.43,4755541.21
267,1626103.92,4755541.29
267,1626104.42,4755541.33
267,1626104.54,4755541.33
267,1626105.04,4755541.31
267,1626105.54,4755541.23
267,1626106.02,4755541.11
267,1626106.49,4755540.95
267,1626106.94,4755540.73
267,1626107.37,4755540.48
267,1626107.77,4755540.18
267,1626108.15,4755539.84
267,1626108.48,4755539.48
267,1626108.78,4755539.07
267,1626109.04,4755538.65
267,1626109.26,4755538.2
267,1626109.43,4755537.73
267,1626109.55,4755537.24
267,1626109.63,4755536.75
267,1626109.65,4755536.25
267,1626109.63,4755535.75
267,1626109.56,4755535.26
267,1626109.44,4755534.77
267,1626109.28,4755534.3
267,1626109.07,4755533.84
267,1626108.82,4755533.41
267,1626108.52,4755533.01
267,1626108.19,4755532.64
267,1626107.82,4755532.3
267,1626107.42,4755532.0
267,1626107.0,4755531.73
267,1626106.55,4755531.52
267,1626106.08,4755531.34
267,1626105.59,4755531.22
267,1626105.1,4755531.14
267,1626104.6,4755531.11
270,1626227.68,4755530.95
270,1626227.18,4755530.95
270,1626226.68,4755530.96
270,1626226.18,4755530.98
270,1626225.68,4755531.01
270,1626225.19,4755531.05
270,1626224.69,4755531.11
270,1626224.19,4755531.18
270,1626223.7,4755531.26
270,1626223.21,4755531.35
270,1626222.72,4755531.45
270,1626222.23,4755531.57
270,1626221.75,4755531.69
270,1626221.27,4755531.83
270,1626220.79,4755531.98
270,1626220.32,4755532.14
270,1626219.85,4755532.31
270,1626219.38,4755532.49
270,1626218.92,4755532.69
270,1626218.46,4755532.89
270,1626218.01,4755533.11
270,1626217.57,4755533.33
270,1626217.13,4755533.57
270,1626216.69,4755533.81
270,1626216.26,4755534.07
270,1626215.84,4755534.34
270,1626215.42,4755534.61
270,1626215.01,4755534.9
270,1626214.61,4755535.2
270,1626214.21,4755535.5
270,1626213.83,4755535.82
270,1626213.44,4755536.14
270,1626213.07,4755536.47
270,1626212.71,4755536.82
270,1626212.35,4755537.17
270,1626212.0,4755537.52
270,1626211.66,4755537.89
270,1626211.33,4755538.26
270,1626211.01,4755538.65
270,1626210.69,4755539.04
270,1626210.39,4755539.43
270,1626210.1,4755539.84
270,1626209.81,4755540.25
270,1626209.54,4755540.67
270,1626209.27,4755541.09
270,1626209.02,4755541.52
270,1626208.77,4755541.96
270,1626208.54,4755542.4
270,1626208.31,4755542.85
270,1626208.1,4755543.3
270,1626207.9,4755543.76
270,1626207.71,4755544.22
270,1626207.53,4755544.68
270,1626207.36,4755545.15
270,1626207.2,4755545.63
270,1626207.05,4755546.11
270,1626206.92,4755546.59
270,1626206.79,4755547.07
270,1626206.68,4755547.56
270,1626206.58,4755548.05
270,1626206.49,4755548.54
270,1626206.41,4755549.03
270,1626206.35,4755549.53
270,1626206.29,4755550.03
270,1626206.25,4755550.53
270,1626206.22,4755551.02
270,1626206.2,4755551.52
270,1626206.19,4755552.02
270,1626206.2,4755552.52
270,1626206.21,4755553.02
270,1626206.24,4755553.52
270,1626206.28,4755554.02
270,1626206.34,4755554.52
270,1626206.4,4755555.01
270,1626206.47,4755555.51
270,1626206.56,4755556.0
270,1626206.66,4755556.49
270,1626206.77,4755556.98
270,1626206.89,4755557.46
270,1626207.03,4755557.95
270,1626207.17,4755558.42
270,1626207.33,4755558.9
270,1626207.49,4755559.37
270,1626207.67,4755559.84
270,1626207.86,4755560.3
270,1626208.06,4755560.76
270,1626208.27,4755561.21
270,1626208.49,4755561.66
270,1626208.73,4755562.1
270,1626208.97,4755562.54
270,1626209.22,4755562.97
270,1626209.49,4755563.4
270,1626209.76,4755563.82
270,1626210.04,4755564.23
270,1626210.33,4755564.63
270,1626210.64,4755565.03
270,1626210.95,4755565.42
270,1626211.27,4755565.81
270,1626211.6,4755566.18
270,1626211.94,4755566.55
270,1626212.28,4755566.91
270,1626212.64,4755567.26
270,1626213.0,4755567.61
270,1626213.37,4755567.94
270,1626213.75,4755568.27
